period_end,org_code,org_name,nhse_region_code,nhse_region_name,ics_code,staff_group,leavers_hc,joiners_hc,denom_start_hc,denom_end_hc,leavers_fte,denom_end_fte,leaver_rate
202308,RFR,Rotherham NHS Foundation Trust,Y63,North East and Yorkshire,QF7,Nurses & health visitors,17.0,2.0,,1291.0,15.50667,1107.64508,0.013168086754453912
202308,RFR,Rotherham NHS Foundation Trust,Y63,North East and Yorkshire,QF7,"Support to doctors, nurses & midwives",16.0,23.0,,1271.0,12.37741,1022.45597,0.012588512981904013
202308,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Y60,Midlands,QJ2,Nurses & health visitors,8.0,12.0,,1265.0,6.81333,1098.99901,0.006324110671936759
202308,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Y60,Midlands,QJ2,"Support to doctors, nurses & midwives",7.0,25.0,,1128.0,4.31999,912.25873,0.0062056737588652485
202308,RGD,Leeds and York Partnership NHS Foundation Trust,Y63,North East and Yorkshire,QWO,Nurses & health visitors,7.0,10.0,,773.0,6.6,720.58267,0.009055627425614488
202308,RGD,Leeds and York Partnership NHS Foundation Trust,Y63,North East and Yorkshire,QWO,"Support to doctors, nurses & midwives",18.0,11.0,,911.0,17.2,820.29625,0.019758507135016465
202308,RGM,Royal Papworth Hospital NHS Foundation Trust,Y61,East of England,QUE,Nurses & health visitors,5.0,1.0,,682.0,4.6,632.34666,0.007331378299120235
202308,RGM,Royal Papworth Hospital NHS Foundation Trust,Y61,East of England,QUE,"Support to doctors, nurses & midwives",4.0,11.0,,401.0,3.06667,369.54664,0.00997506234413965
202308,RGN,North West Anglia NHS Foundation Trust,Y61,East of England,QUE,Nurses & health visitors,20.0,8.0,,2153.0,16.71999,1955.74719,0.009289363678588018
202308,RGN,North West Anglia NHS Foundation Trust,Y61,East of England,QUE,"Support to doctors, nurses & midwives",22.0,54.0,,1953.0,18.60533,1680.03001,0.011264720942140297
202308,RGP,James Paget University Hospitals NHS Foundation Trust,Y61,East of England,QMM,Nurses & health visitors,14.0,5.0,,1120.0,11.05333,1001.60513,0.0125
202308,RGP,James Paget University Hospitals NHS Foundation Trust,Y61,East of England,QMM,"Support to doctors, nurses & midwives",13.0,19.0,,1141.0,8.68,951.48335,0.011393514460999123
202308,RGR,West Suffolk NHS Foundation Trust,Y61,East of England,QJG,Nurses & health visitors,11.0,4.0,,1306.0,8.56,1146.56051,0.008422664624808576
202308,RGR,West Suffolk NHS Foundation Trust,Y61,East of England,QJG,"Support to doctors, nurses & midwives",14.0,25.0,,1291.0,10.53999,1072.20613,0.010844306738962044
202308,RGT,Cambridge University Hospitals NHS Foundation Trust,Y61,East of England,QUE,Nurses & health visitors,26.0,11.0,,3565.0,22.18667,3292.79608,0.0072931276297335205
202308,RGT,Cambridge University Hospitals NHS Foundation Trust,Y61,East of England,QUE,"Support to doctors, nurses & midwives",41.0,53.0,,2297.0,35.96001,2064.4962,0.01784936874183718
202308,RH5,Somerset NHS Foundation Trust,Y58,South West,QSL,Nurses & health visitors,37.0,30.0,,3416.0,29.32666,3051.61949,0.010831381733021077
202308,RH5,Somerset NHS Foundation Trust,Y58,South West,QSL,"Support to doctors, nurses & midwives",51.0,63.0,,3654.0,40.152,3105.8962,0.013957307060755337
202308,RH8,Royal Devon University Healthcare NHS Foundation Trust,Y58,South West,QJK,Nurses & health visitors,24.0,45.0,,3410.0,19.35999,2949.08981,0.007038123167155425
202308,RH8,Royal Devon University Healthcare NHS Foundation Trust,Y58,South West,QJK,"Support to doctors, nurses & midwives",51.0,64.0,,3462.0,42.20532,2889.2996,0.014731369150779897
202308,RHA,Nottinghamshire Healthcare NHS Foundation Trust,Y60,Midlands,QT1,Nurses & health visitors,30.0,32.0,,2753.0,26.57333,2466.53903,0.010897203051216855
202308,RHA,Nottinghamshire Healthcare NHS Foundation Trust,Y60,Midlands,QT1,"Support to doctors, nurses & midwives",33.0,36.0,,2929.0,26.07493,2597.97828,0.011266643905769888
202308,RHM,University Hospital Southampton NHS Foundation Trust,Y59,South East,QRL,Nurses & health visitors,29.0,20.0,,4084.0,23.80333,3665.05456,0.007100881488736533
202308,RHM,University Hospital Southampton NHS Foundation Trust,Y59,South East,QRL,"Support to doctors, nurses & midwives",43.0,99.0,,3428.0,34.93334,2968.34316,0.012543757292882146
202308,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QF7,Nurses & health visitors,34.0,17.0,,4677.0,27.57334,4119.82292,0.0072696172760316445
202308,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QF7,"Support to doctors, nurses & midwives",43.0,59.0,,4537.0,34.48001,3789.27786,0.009477628388803174
202308,RHU,Portsmouth Hospitals University NHS Trust,Y59,South East,QRL,Nurses & health visitors,35.0,16.0,,2622.0,30.70666,2368.75604,0.013348588863463006
202308,RHU,Portsmouth Hospitals University NHS Trust,Y59,South East,QRL,"Support to doctors, nurses & midwives",36.0,82.0,,2274.0,31.05332,1954.91092,0.0158311345646438
202308,RHW,Royal Berkshire NHS Foundation Trust,Y59,South East,QU9,Nurses & health visitors,18.0,11.0,,1837.0,16.52667,1685.83807,0.00979858464888405
202308,RHW,Royal Berkshire NHS Foundation Trust,Y59,South East,QU9,"Support to doctors, nurses & midwives",18.0,41.0,,1384.0,16.68,1246.02623,0.01300578034682081
202308,RJ1,Guy's and St Thomas' NHS Foundation Trust,Y56,London,QKK,Nurses & health visitors,109.0,81.0,,6685.0,100.1568,6268.81873,0.01630516080777861
202308,RJ1,Guy's and St Thomas' NHS Foundation Trust,Y56,London,QKK,"Support to doctors, nurses & midwives",63.0,58.0,,3573.0,56.98333,3355.57636,0.017632241813602016
202308,RJ2,Lewisham and Greenwich NHS Trust,Y56,London,QKK,Nurses & health visitors,19.0,32.0,,2357.0,17.34,2187.12377,0.008061094611794654
202308,RJ2,Lewisham and Greenwich NHS Trust,Y56,London,QKK,"Support to doctors, nurses & midwives",32.0,13.0,,1870.0,25.87492,1672.68874,0.017112299465240642
202308,RJ6,Croydon Health Services NHS Trust,Y56,London,QWE,Nurses & health visitors,23.0,13.0,,1322.0,21.32,1242.2556,0.01739788199697428
202308,RJ6,Croydon Health Services NHS Trust,Y56,London,QWE,"Support to doctors, nurses & midwives",23.0,21.0,,1221.0,21.89333,1125.19695,0.018837018837018837
202308,RJ7,St George's University Hospitals NHS Foundation Trust,Y56,London,QWE,Nurses & health visitors,38.0,15.0,,2679.0,34.40667,2558.18741,0.014184397163120567
202308,RJ7,St George's University Hospitals NHS Foundation Trust,Y56,London,QWE,"Support to doctors, nurses & midwives",32.0,53.0,,1757.0,30.14666,1664.45607,0.01821286283437678
202308,RJ8,Cornwall Partnership NHS Foundation Trust,Y58,South West,QT6,Nurses & health visitors,12.0,14.0,,1420.0,9.58667,1213.36886,0.008450704225352112
202308,RJ8,Cornwall Partnership NHS Foundation Trust,Y58,South West,QT6,"Support to doctors, nurses & midwives",20.0,27.0,,1466.0,17.35173,1256.67285,0.013642564802182811
202308,RJC,South Warwickshire University NHS Foundation Trust,Y60,Midlands,QWU,Nurses & health visitors,20.0,8.0,,1614.0,17.34666,1378.41799,0.012391573729863693
202308,RJC,South Warwickshire University NHS Foundation Trust,Y60,Midlands,QWU,"Support to doctors, nurses & midwives",27.0,39.0,,1655.0,22.74667,1404.86096,0.016314199395770394
202308,RJE,University Hospitals of North Midlands NHS Trust,Y60,Midlands,QNC,Nurses & health visitors,31.0,15.0,,3279.0,27.89333,2911.40629,0.009454101860323269
202308,RJE,University Hospitals of North Midlands NHS Trust,Y60,Midlands,QNC,"Support to doctors, nurses & midwives",30.0,66.0,,3153.0,24.81999,2690.71032,0.009514747859181731
202308,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Y63,North East and Yorkshire,QOQ,Nurses & health visitors,10.0,15.0,,1801.0,8.22,1548.1946,0.00555247084952804
202308,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Y63,North East and Yorkshire,QOQ,"Support to doctors, nurses & midwives",26.0,31.0,,2107.0,19.51334,1704.9257,0.012339819648789748
202308,RJN,East Cheshire NHS Trust,Y62,North West,QYG,Nurses & health visitors,4.0,8.0,,757.0,3.6,653.70341,0.005284015852047556
202308,RJN,East Cheshire NHS Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",12.0,28.0,,767.0,9.25334,610.57036,0.01564537157757497
202308,RJR,Countess of Chester Hospital NHS Foundation Trust,Y62,North West,QYG,Nurses & health visitors,10.0,11.0,,1320.0,8.28,1211.87003,0.007575757575757576
202308,RJR,Countess of Chester Hospital NHS Foundation Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",28.0,31.0,,1440.0,23.6168,1234.27675,0.019444444444444445
202308,RJZ,King's College Hospital NHS Foundation Trust,Y56,London,QKK,Nurses & health visitors,59.0,22.0,,4577.0,54.90533,4374.22513,0.012890539654795717
202308,RJZ,King's College Hospital NHS Foundation Trust,Y56,London,QKK,"Support to doctors, nurses & midwives",52.0,30.0,,3250.0,42.07332,2992.26787,0.016
202308,RK5,Sherwood Forest Hospitals NHS Foundation Trust,Y60,Midlands,QT1,Nurses & health visitors,15.0,10.0,,1506.0,10.85999,1306.77364,0.0099601593625498
202308,RK5,Sherwood Forest Hospitals NHS Foundation Trust,Y60,Midlands,QT1,"Support to doctors, nurses & midwives",19.0,40.0,,1794.0,14.12001,1447.35369,0.010590858416945374
202308,RK9,University Hospitals Plymouth NHS Trust,Y58,South West,QJK,Nurses & health visitors,20.0,49.0,,2673.0,17.13333,2372.53767,0.0074822297044519264
202308,RK9,University Hospitals Plymouth NHS Trust,Y58,South West,QJK,"Support to doctors, nurses & midwives",26.0,32.0,,2619.0,21.87334,2300.11434,0.009927453226422299
202308,RKB,University Hospitals Coventry and Warwickshire NHS Trust,Y60,Midlands,QWU,Nurses & health visitors,23.0,12.0,,2913.0,19.06665,2572.28919,0.00789564023343632
202308,RKB,University Hospitals Coventry and Warwickshire NHS Trust,Y60,Midlands,QWU,"Support to doctors, nurses & midwives",36.0,58.0,,2314.0,27.10665,1975.6212,0.015557476231633534
202308,RKE,Whittington Health NHS Trust,Y56,London,QMJ,Nurses & health visitors,14.0,7.0,,1127.0,12.35374,1047.71876,0.012422360248447204
202308,RKE,Whittington Health NHS Trust,Y56,London,QMJ,"Support to doctors, nurses & midwives",9.0,26.0,,887.0,8.6,824.52499,0.010146561443066516
202308,RKL,West London NHS Trust,Y56,London,QRV,Nurses & health visitors,13.0,11.0,,1002.0,12.8,967.81332,0.012974051896207584
202308,RKL,West London NHS Trust,Y56,London,QRV,"Support to doctors, nurses & midwives",24.0,31.0,,1168.0,22.3,1112.71386,0.02054794520547945
202308,RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Y60,Midlands,QOC,Nurses & health visitors,1.0,3.0,,342.0,0.42667,294.53067,0.0029239766081871343
202308,RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Y60,Midlands,QOC,"Support to doctors, nurses & midwives",7.0,10.0,,460.0,4.77333,383.73678,0.015217391304347827
202308,RL4,Royal Wolverhampton NHS Trust,Y60,Midlands,QUA,Nurses & health visitors,26.0,18.0,,2999.0,21.81333,2710.41411,0.008669556518839614
202308,RL4,Royal Wolverhampton NHS Trust,Y60,Midlands,QUA,"Support to doctors, nurses & midwives",34.0,36.0,,2706.0,29.42666,2309.23797,0.012564671101256468
202308,RLQ,Wye Valley NHS Trust,Y60,Midlands,QGH,Nurses & health visitors,7.0,9.0,,1047.0,5.29333,909.3495,0.0066857688634192934
202308,RLQ,Wye Valley NHS Trust,Y60,Midlands,QGH,"Support to doctors, nurses & midwives",18.0,17.0,,1025.0,13.86665,852.26516,0.0175609756097561
202308,RLT,George Eliot Hospital NHS Trust,Y60,Midlands,QWU,Nurses & health visitors,3.0,6.0,,727.0,2.53333,628.73781,0.0041265474552957355
202308,RLT,George Eliot Hospital NHS Trust,Y60,Midlands,QWU,"Support to doctors, nurses & midwives",7.0,13.0,,758.0,5.53333,641.27417,0.009234828496042216
202308,RLY,North Staffordshire Combined Healthcare NHS Trust,Y60,Midlands,QNC,Nurses & health visitors,8.0,1.0,,552.0,6.18667,490.63253,0.014492753623188406
202308,RLY,North Staffordshire Combined Healthcare NHS Trust,Y60,Midlands,QNC,"Support to doctors, nurses & midwives",8.0,6.0,,474.0,7.52,429.47841,0.016877637130801686
202308,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,Y61,East of England,QMM,Nurses & health visitors,23.0,19.0,,2474.0,18.94667,2182.58231,0.009296685529506871
202308,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,Y61,East of England,QMM,"Support to doctors, nurses & midwives",42.0,35.0,,2426.0,31.24667,2015.97883,0.01731244847485573
202308,RM3,Northern Care Alliance NHS Foundation Trust,Y62,North West,QOP,Nurses & health visitors,45.0,34.0,,5503.0,37.82666,4986.89461,0.008177357804833727
202308,RM3,Northern Care Alliance NHS Foundation Trust,Y62,North West,QOP,"Support to doctors, nurses & midwives",66.0,78.0,,5615.0,54.98222,4865.0359,0.011754229741763135
202308,RMC,Bolton NHS Foundation Trust,Y62,North West,QOP,Nurses & health visitors,20.0,17.0,,1985.0,15.55999,1746.52723,0.010075566750629723
202308,RMC,Bolton NHS Foundation Trust,Y62,North West,QOP,"Support to doctors, nurses & midwives",17.0,31.0,,1875.0,13.59332,1597.46197,0.009066666666666667
202308,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Y62,North West,QOP,Nurses & health visitors,14.0,9.0,,1174.0,10.38667,1043.75945,0.01192504258943782
202308,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Y62,North West,QOP,"Support to doctors, nurses & midwives",14.0,11.0,,1384.0,11.13333,1163.95298,0.010115606936416185
202308,RMY,Norfolk and Suffolk NHS Foundation Trust,Y61,East of England,QMM,Nurses & health visitors,6.0,15.0,,1349.0,4.74666,1229.1574,0.004447739065974796
202308,RMY,Norfolk and Suffolk NHS Foundation Trust,Y61,East of England,QMM,"Support to doctors, nurses & midwives",14.0,22.0,,1246.0,12.38667,1124.53215,0.011235955056179775
202308,RN3,Great Western Hospitals NHS Foundation Trust,Y58,South West,QOX,Nurses & health visitors,17.0,17.0,,1682.0,13.68,1483.23487,0.010107015457788348
202308,RN3,Great Western Hospitals NHS Foundation Trust,Y58,South West,QOX,"Support to doctors, nurses & midwives",16.0,27.0,,1633.0,12.33333,1395.80382,0.009797917942437232
202308,RN5,Hampshire Hospitals NHS Foundation Trust,Y59,South East,QRL,Nurses & health visitors,32.0,7.0,,2158.0,28.24665,1958.17912,0.014828544949026877
202308,RN5,Hampshire Hospitals NHS Foundation Trust,Y59,South East,QRL,"Support to doctors, nurses & midwives",32.0,33.0,,1813.0,28.01333,1552.5274,0.01765030336458908
202308,RN7,Dartford and Gravesham NHS Trust,Y59,South East,QKS,Nurses & health visitors,14.0,5.0,,1309.0,12.56,1191.2798,0.0106951871657754
202308,RN7,Dartford and Gravesham NHS Trust,Y59,South East,QKS,"Support to doctors, nurses & midwives",13.0,16.0,,1065.0,11.84,897.92269,0.012206572769953052
202308,RNA,Dudley Group NHS Foundation Trust,Y60,Midlands,QUA,Nurses & health visitors,22.0,15.0,,1908.0,19.04,1700.31685,0.011530398322851153
202308,RNA,Dudley Group NHS Foundation Trust,Y60,Midlands,QUA,"Support to doctors, nurses & midwives",25.0,9.0,,1721.0,20.29334,1480.63129,0.01452643811737362
202308,RNK,Tavistock and Portman NHS Foundation Trust,Y56,London,QMJ,Nurses & health visitors,,,,22.0,,19.85333,
202308,RNK,Tavistock and Portman NHS Foundation Trust,Y56,London,QMJ,"Support to doctors, nurses & midwives",,2.0,,96.0,,87.49333,
202308,RNN,North Cumbria Integrated Care NHS Foundation Trust,Y63,North East and Yorkshire,QHM,Nurses & health visitors,11.0,16.0,,2049.0,8.58667,1785.81629,0.005368472425573451
202308,RNN,North Cumbria Integrated Care NHS Foundation Trust,Y63,North East and Yorkshire,QHM,"Support to doctors, nurses & midwives",18.0,42.0,,2029.0,14.54399,1679.70934,0.008871365204534253
202308,RNQ,Kettering General Hospital NHS Foundation Trust,Y60,Midlands,QPM,Nurses & health visitors,9.0,9.0,,1337.0,7.21333,1214.67995,0.006731488406881077
202308,RNQ,Kettering General Hospital NHS Foundation Trust,Y60,Midlands,QPM,"Support to doctors, nurses & midwives",21.0,38.0,,1453.0,17.64,1261.40483,0.014452856159669649
202308,RNS,Northampton General Hospital NHS Trust,Y60,Midlands,QPM,Nurses & health visitors,15.0,2.0,,1603.0,12.05333,1441.57879,0.009357454772301934
202308,RNS,Northampton General Hospital NHS Trust,Y60,Midlands,QPM,"Support to doctors, nurses & midwives",17.0,35.0,,1440.0,13.81332,1247.82878,0.011805555555555555
202308,RNU,Oxford Health NHS Foundation Trust,Y59,South East,QU9,Nurses & health visitors,24.0,15.0,,1628.0,17.24908,1423.34013,0.014742014742014743
202308,RNU,Oxford Health NHS Foundation Trust,Y59,South East,QU9,"Support to doctors, nurses & midwives",24.0,23.0,,1738.0,20.50667,1517.08377,0.01380897583429229
202308,RNZ,Salisbury NHS Foundation Trust,Y58,South West,QOX,Nurses & health visitors,7.0,5.0,,1057.0,6.46667,934.05648,0.006622516556291391
202308,RNZ,Salisbury NHS Foundation Trust,Y58,South West,QOX,"Support to doctors, nurses & midwives",27.0,33.0,,1029.0,20.75999,857.86147,0.026239067055393587
202308,RP1,Northamptonshire Healthcare NHS Foundation Trust,Y60,Midlands,QPM,Nurses & health visitors,18.0,16.0,,1501.0,13.8632,1346.01622,0.011992005329780146
202308,RP1,Northamptonshire Healthcare NHS Foundation Trust,Y60,Midlands,QPM,"Support to doctors, nurses & midwives",16.0,14.0,,1326.0,12.66666,1153.65105,0.012066365007541479
202308,RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,Y56,London,QMJ,Nurses & health visitors,26.0,12.0,,1612.0,22.72881,1474.45729,0.016129032258064516
202308,RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,Y56,London,QMJ,"Support to doctors, nurses & midwives",16.0,10.0,,854.0,14.4,811.42164,0.01873536299765808
202308,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QF7,Nurses & health visitors,10.0,17.0,,1741.0,7.61333,1513.34588,0.005743825387708214
202308,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QF7,"Support to doctors, nurses & midwives",12.0,10.0,,1606.0,10.88,1314.20099,0.007471980074719801
202308,RP6,Moorfields Eye Hospital NHS Foundation Trust,Y56,London,QMJ,Nurses & health visitors,5.0,5.0,,472.0,3.8,435.17188,0.01059322033898305
202308,RP6,Moorfields Eye Hospital NHS Foundation Trust,Y56,London,QMJ,"Support to doctors, nurses & midwives",11.0,13.0,,618.0,9.61333,577.92453,0.01779935275080906
202308,RP7,Lincolnshire Partnership NHS Foundation Trust,Y60,Midlands,QJM,Nurses & health visitors,5.0,14.0,,607.0,4.4,563.69336,0.008237232289950576
202308,RP7,Lincolnshire Partnership NHS Foundation Trust,Y60,Midlands,QJM,"Support to doctors, nurses & midwives",4.0,14.0,,767.0,4.0,679.2763,0.005215123859191656
202308,RPA,Medway NHS Foundation Trust,Y59,South East,QKS,Nurses & health visitors,10.0,4.0,,1368.0,10.0,1275.45572,0.007309941520467836
202308,RPA,Medway NHS Foundation Trust,Y59,South East,QKS,"Support to doctors, nurses & midwives",17.0,45.0,,1312.0,15.17333,1141.61791,0.012957317073170731
202308,RPC,Queen Victoria Hospital NHS Foundation Trust,Y59,South East,QNX,Nurses & health visitors,1.0,1.0,,226.0,1.0,184.64361,0.004424778761061947
202308,RPC,Queen Victoria Hospital NHS Foundation Trust,Y59,South East,QNX,"Support to doctors, nurses & midwives",3.0,3.0,,297.0,2.44,242.94528,0.010101010101010102
202308,RPG,Oxleas NHS Foundation Trust,Y56,London,QKK,Nurses & health visitors,13.0,15.0,,1280.0,10.47334,1188.5337,0.01015625
202308,RPG,Oxleas NHS Foundation Trust,Y56,London,QKK,"Support to doctors, nurses & midwives",14.0,17.0,,1060.0,12.77333,936.55545,0.013207547169811321
202308,RPY,Royal Marsden NHS Foundation Trust,Y56,London,QRV,Nurses & health visitors,16.0,20.0,,1206.0,14.55333,1113.40053,0.013266998341625208
202308,RPY,Royal Marsden NHS Foundation Trust,Y56,London,QRV,"Support to doctors, nurses & midwives",15.0,16.0,,860.0,12.90666,790.85955,0.01744186046511628
202308,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Y60,Midlands,QHL,Nurses & health visitors,20.0,16.0,,1781.0,17.58667,1564.78005,0.011229646266142616
202308,RQ3,Birmingham Women's and Children's NHS Foundation Trust,Y60,Midlands,QHL,"Support to doctors, nurses & midwives",15.0,44.0,,1362.0,13.08907,1196.61923,0.011013215859030838
202308,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Y56,London,QRV,Nurses & health visitors,34.0,29.0,,2204.0,29.95655,2078.33201,0.015426497277676952
202308,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Y56,London,QRV,"Support to doctors, nurses & midwives",19.0,20.0,,1332.0,18.75333,1242.5386,0.014264264264264264
202308,RQW,Princess Alexandra Hospital NHS Trust,Y61,East of England,QM7,Nurses & health visitors,9.0,2.0,,1021.0,8.21333,962.90263,0.00881488736532811
202308,RQW,Princess Alexandra Hospital NHS Trust,Y61,East of England,QM7,"Support to doctors, nurses & midwives",13.0,34.0,,952.0,11.34666,844.97037,0.01365546218487395
202308,RQX,Homerton Healthcare NHS Foundation Trust,Y56,London,QMF,Nurses & health visitors,12.0,9.0,,1135.0,10.57333,1062.65176,0.010572687224669603
202308,RQX,Homerton Healthcare NHS Foundation Trust,Y56,London,QMF,"Support to doctors, nurses & midwives",11.0,25.0,,783.0,11.0,704.73333,0.0140485312899106
